index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,motive,motive2,topic1,topic2
3439,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Separatist Movement,"['separatist', 'movement']",0.19322168827056885,0.8067782521247864
3442,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attacks, which targeted predominantly Shiite neighborhoods, are part of a larger trend of sectarian violence between Iraq's Sunni minority and Shiite majority communities.","['attack', 'predomin', 'shiit', 'neighborhood', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'minor', 'shiit', 'major', 'communiti']",0.9634498357772827,0.03655014559626579
3445,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources suspect that Islamic State of Iraq and the Levant (ISIL) executed the attack as part of their larger violent campaign to stoke sectarian strife between Iraq's Sunni and Shia Muslim populations.","['suspect', 'islam', 'state', 'iraq', 'levant', 'isil', 'execut', 'larger', 'violent', 'campaign', 'stoke', 'sectarian', 'strife', 'iraq', 'sunni', 'shia', 'muslim', 'popul']",0.9631420969963074,0.03685789555311203
3450,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,"The Mojahedin of Temir-Khan-Shurinskiy (Buynaksk) claimed responsibility for the incident, stating that they targeted ""a gang of apostates"" who were involved in attacks against Muslims.","['mojahedin', 'temir', 'khan', 'shurinskiy', 'buynaksk', 'claim', 'respons', 'state', 'gang', 'apost', 'involv', 'attack', 'muslim']",0.11268945783376694,0.8873105645179749
3451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,The intent was to disrupt the election through intimidation.,"['intent', 'disrupt', 'elect', 'intimid']",0.2598296105861664,0.7401703596115112
3454,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,To destroy Sri Lankan Navy Gunpoint.,"['destroy', 'lankan', 'navi', 'gunpoint']",0.11128632724285126,0.8887136578559875
3457,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Pamphlets recovered from the site said that the explosion was carried out to alert those who are against the peace and constitution. It has also urged all to make a progressive constitution by forging national consensus.,"['pamphlet', 'recov', 'site', 'say', 'explos', 'carri', 'alert', 'peac', 'constitut', 'urg', 'progress', 'constitut', 'forg', 'nation', 'consensus']",0.03714030981063843,0.9628597497940063
3459,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Pro-Taliban militants have threatened CD shops in Pakistan for putting forth ""anti-Islamic"" materials.","['taliban', 'milit', 'threaten', 'shop', 'pakistan', 'put', 'forth', 'anti', 'islam', 'materi']",0.07166072726249695,0.9283392429351807
3460,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that a good deal of the violence in Bahrain is a result of tension between the Shiite and Sunni populations, particularly in relation to Shiite-led pro-democracy protests and subsequent Sunni-led government clampdowns on public expression.","['note', 'good', 'deal', 'violenc', 'bahrain', 'result', 'tension', 'shiit', 'sunni', 'popul', 'particular', 'relat', 'shiit', 'democraci', 'protest', 'subsequ', 'sunni', 'govern', 'clampdown', 'public', 'express']",0.9713592529296875,0.028640760108828545
3461,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,"While the motive for this attack is unknown, it is reported that this area had been previously controlled by Al-Qa ida and they lost control when tribal leaders joined the Awakening Council.  One of the individuals targeted was a member of the Awakening Council.","['report', 'area', 'previous', 'control', 'lose', 'control', 'tribal', 'leader', 'join', 'awaken', 'council', 'individu', 'member', 'awaken', 'council']",0.05676683411002159,0.9432331919670105
3462,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The specific motive for the attack is due to the target allegedly being a spy.,['alleg'],0.27843430638313293,0.7215657234191895
3463,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack is part of a larger trend of sectarian violence between Iraq's Sunni minority and Shiite majority communities.","['larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'minor', 'shiit', 'major', 'communiti']",0.9517832398414612,0.04821673780679703
3465,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources noted that attacks of this kind serve to ignite sectarian conflict and undermine government security.","['note', 'attack', 'kind', 'serv', 'ignit', 'sectarian', 'conflict', 'undermin', 'govern', 'secur']",0.8610708117485046,0.13892921805381775
3467,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The attack was to avenge the deaths of prisoners on a yearlong hunger strike that were protesting Turkey's new maximum security prisons.,"['aveng', 'death', 'prison', 'yearlong', 'hunger', 'strike', 'protest', 'turkey', 'maximum', 'secur', 'prison']",0.9192320704460144,0.08076797425746918
3468,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"Tehreek-i-Taliban Pakistan (TTP) claimed responsibility for the incident, stating that the bombing of the Shiite mosque was due to ideological differences.","['tehreek', 'taliban', 'pakistan', 'claim', 'respons', 'state', 'bomb', 'shiit', 'mosqu', 'ideolog', 'differ']",0.936988890171051,0.06301107257604599
3470,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,The specific motive for the attack was political.,['polit'],0.6966516971588135,0.3033483326435089
3471,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources noted that the attack, which targeted a polling center, occurred one day prior to the parliamentary elections, which were scheduled for April 30, 2014.","['note', 'poll', 'center', 'occur', 'prior', 'parliamentari', 'elect', 'schedul', 'april']",0.8963041305541992,0.10369585454463959
3473,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,"The specific motive is unknown; however, sources suspected that the victims may have been targeted because the assailants believed they were spies.","['suspect', 'victim', 'assail', 'believ', 'spi']",0.11323947459459305,0.8867605328559875
3481,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,The specific motive for the attack is unknown..,[],0.5,0.5
3482,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"The specific motive is unknown; however, sources posited that the attack was part of a larger trend of violence related to Gorkha Janmukti Morcha (GJM)'s call for a separate state.","['posit', 'larger', 'trend', 'violenc', 'relat', 'gorkha', 'janmukti', 'morcha', 'separ', 'state']",0.9453384876251221,0.054661475121974945
3485,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,To attack Iraqi police security.,"['iraqi', 'polic', 'secur']",0.3245028555393219,0.6754971742630005
3486,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated that the incident, which targeted a police station in a Sunni town, is part of a larger trend of sectarian violence between Iraq's Sunni minority and Shiite majority communities.","['polic', 'station', 'sunni', 'town', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'minor', 'shiit', 'major', 'communiti']",0.9531748294830322,0.04682515561580658
3487,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that the attack occurred two days after an Al-Shabaab leader was killed by security personnel.","['note', 'occur', 'day', 'shabaab', 'leader', 'kill', 'secur', 'personnel']",0.07662919908761978,0.9233707785606384
3490,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,The specific motive for the attack was to intimidate Christians in Baghdad.,"['intimid', 'christian', 'baghdad']",0.1571367233991623,0.8428632616996765
3491,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated the attack, which targeted Shiite pilgrims, was part of a larger trend of sectarian violence in Iraq between Sunni and Shiite communities.","['shiit', 'pilgrim', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'shiit', 'communiti']",0.9512668251991272,0.0487331748008728
3492,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,The Najd Province of the Islamic State claimed responsibility for the incident and stated that the attack was intended as a message to imprisoned members of armed groups that the Najd Province of the Islamic State was working toward their release.,"['najd', 'provinc', 'islam', 'state', 'claim', 'respons', 'intend', 'messag', 'imprison', 'member', 'arm', 'group', 'najd', 'provinc', 'islam', 'state', 'work', 'releas']",0.9602662324905396,0.039733801037073135
3493,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The specific motive for the attack was punishment against people working against the Taliban.,"['punish', 'peopl', 'work', 'taliban']",0.14711348712444305,0.8528864979743958
3498,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,"The specific motive is unknown; however, sources noted that the attack was carried out prior to the inauguration ceremony of President Ashraf Ghani.","['note', 'carri', 'prior', 'inaugur', 'ceremoni', 'presid', 'ashraf', 'ghani']",0.06426814198493958,0.9357318878173828
3501,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, Goodluck Jonathan, the president of Nigeria, claimed that Boko Haram executed the attack in order to instigate a ""religious crisis"" between Nigeria's Christian and Muslim communities.","['goodluck', 'jonathan', 'presid', 'nigeria', 'claim', 'boko', 'haram', 'execut', 'order', 'instig', 'religi', 'crisi', 'nigeria', 'christian', 'muslim', 'communiti']",0.23242676258087158,0.7675732970237732
3502,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,The specific motive for the attack was to intimidate the local government.,"['intimid', 'local', 'govern']",0.1615166962146759,0.8384833335876465
3503,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Yadav was accused of spying on JTMG-G for the Maoists.,"['yadav', 'accus', 'spi', 'jtmg', 'maoist']",0.09192679077386856,0.9080731868743896
3504,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,The bombing attack was carried out to avenge the 2002 anti-Muslim violence in Gujarat.,"['bomb', 'carri', 'aveng', 'anti', 'muslim', 'violenc', 'gujarat']",0.8519641757011414,0.14803588390350342
3508,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Retaliation for the imprisonment of comrades by coalition forces in Iraq,"['retali', 'imprison', 'comrad', 'coalit', 'forc', 'iraq']",0.8267856240272522,0.17321434617042542
3510,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,To attack Sri Lankan military.,"['lankan', 'militari']",0.2582756578922272,0.7417243123054504
3513,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources stated that the victims were attempting to leave the area at the time of the attack.","['victim', 'attempt', 'leav', 'area', 'time']",0.8173149228096008,0.18268506228923798
3515,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack, which targeted a Turkmen Shiite village, is part of a larger trend of sectarian violence between Iraq's Sunni minority and Shiite majority communities.","['turkmen', 'shiit', 'villag', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'minor', 'shiit', 'major', 'communiti']",0.961872398853302,0.0381275974214077
3517,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,"In a statement posted on a website, Al-Qa ida in Iraq claimed responsibility for the attack, stating that the attack targeted Efan Sadoun al-Essawi, a prominent Sunni politician, because of his connections to the United States and Shiite.  The group further described al-Essawi as an apostate and criminal.  Sources note that al-Issawi was one of the founders of the Sahwa militia, a Sunni group that allied with the US military in 2006 against Al-Qa ida.","['post', 'websit', 'iraq', 'claim', 'respons', 'state', 'efan', 'sadoun', 'essawi', 'promin', 'sunni', 'politician', 'connect', 'unit', 'state', 'shiit', 'group', 'describ', 'essawi', 'apost', 'crimin', 'note', 'issawi', 'founder', 'sahwa', 'militia', 'sunni', 'group', 'alli', 'militari']",0.9737842082977295,0.026215778663754463
3522,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,The specific motive for the attack is unknown or was not reported.,['report'],0.26460957527160645,0.7353904247283936
3523,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Al-Qa ida in the Arabian Peninsula (AQAP) claimed responsibility for the incident and stated that Salim Ghufaina was targeted because he allowed the Huthis to expand into the Jedaan tribal region.,"['arabian', 'peninsula', 'aqap', 'claim', 'respons', 'salim', 'ghufaina', 'allow', 'huthi', 'expand', 'jedaan', 'tribal', 'region']",0.9534760117530823,0.046523965895175934
3525,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that the incident occurred during the holy month of Muharram and was likely sectarian.","['note', 'occur', 'holi', 'month', 'muharram', 'like', 'sectarian']",0.19354233145713806,0.8064576983451843
3528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The assassination of Chieftain Funsho Williams was one of many high-profile murders of political candidates of south-west origin beginning in 2002. Murders are suggestive of political motives because the victims were leading politicians of their parties.,"['assassin', 'chieftain', 'funsho', 'william', 'high', 'profil', 'murder', 'polit', 'candid', 'south', 'west', 'origin', 'begin', 'murder', 'suggest', 'polit', 'motiv', 'victim', 'lead', 'politician', 'parti']",0.8998696804046631,0.10013029724359512
3529,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"The Taliban claimed responsibility for the incident, stating that the attacks on April 5, 2014 were aimed at disrupting the presidential elections.","['taliban', 'claim', 'respons', 'state', 'attack', 'april', 'aim', 'disrupt', 'presidenti', 'elect']",0.8001013398170471,0.19989870488643646
3530,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that the assailants had attempted to force the residents to convert to Islam.","['note', 'assail', 'attempt', 'forc', 'resid', 'convert', 'islam']",0.1448073387145996,0.8551927208900452
3531,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"The attack on the pipeline was blamed on militants believed to be responding to JTF arrest of a vessel, MT Akuada, laden with 12, 000 metric tonnes of stolen crude oil, with 22 Filipinos on board.","['pipelin', 'blame', 'milit', 'believ', 'respond', 'arrest', 'vessel', 'akuada', 'lade', 'metric', 'tonn', 'steal', 'crude', 'filipino', 'board']",0.04524492472410202,0.9547551274299622
3532,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"The specific motive is unknown; however, in their claim, Al-Shabaab vowed to continue fighting to remove the enemy from Somalia.","['claim', 'shabaab', 'vow', 'continu', 'fight', 'remov', 'enemi', 'somalia']",0.11442957818508148,0.8855704665184021
3537,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,The Taliban claimed responsibility for the incident and accused the Afghan military of working closely with the United States (US) government.,"['taliban', 'claim', 'respons', 'accus', 'afghan', 'militari', 'work', 'close', 'unit', 'state', 'govern']",0.07498928159475327,0.9250106811523438
3538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,To protest the practice of abortion and to sabotage abortion facilities operating in Texas.,"['protest', 'practic', 'abort', 'sabotag', 'abort', 'facil', 'oper', 'texa']",0.9349103569984436,0.06508970260620117
3542,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources noted that the targeted bridge was a significant route for the Iraqi military.","['note', 'bridg', 'signific', 'rout', 'iraqi', 'militari']",0.9032308459281921,0.09676911681890488
3544,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,The National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) claimed responsibility for the incident and demanded an extortion.,"['nation', 'socialist', 'council', 'nagaland', 'isak', 'muivah', 'nscn', 'claim', 'respons', 'demand', 'extort']",0.9315328598022461,0.0684671476483345
3546,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Retaliation for the killing of a local Taliban commander.,"['retali', 'kill', 'local', 'taliban', 'command']",0.1054677739739418,0.8945322036743164
3550,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence related to the Sri Lankan presidential election, which was held on January 8, 2015.","['suspect', 'larger', 'trend', 'violenc', 'relat', 'lankan', 'presidenti', 'elect', 'hold', 'januari']",0.9346765279769897,0.06532345712184906
3551,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that the assailant wanted to ""intensify tensions"" at Ain al-Hilweh refugee camp.","['note', 'assail', 'want', 'intensifi', 'tension', 'hilweh', 'refuge', 'camp']",0.9259326457977295,0.07406732439994812
3552,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack was part of the Kurdistan Workers' Party's (PKK) campaign of separatist attacks against the Turkish government.","['suspect', 'kurdistan', 'worker', 'parti', 'campaign', 'separatist', 'attack', 'turkish', 'govern']",0.07897432148456573,0.9210256338119507
3555,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,"The specific motive is unknown; however, sources noted that Mullah Tor Jan had defected from the Taliban in order to take part in the peace process.","['note', 'mullah', 'defect', 'taliban', 'order', 'peac', 'process']",0.08597598969936371,0.9140239953994751
3557,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"The specific motive is unknown; however, sources noted that the Taliban viewed elections as un-Islamic.","['note', 'taliban', 'view', 'elect', 'islam']",0.32430893182754517,0.6756910681724548
3558,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, officials noted that Inspector Tanoli had been receiving death threats since arresting a number of militants, including a Tehrik-i-Taliban Pakistan (TTP) commander.","['offici', 'note', 'inspector', 'tanoli', 'receiv', 'death', 'threat', 'arrest', 'number', 'milit', 'includ', 'tehrik', 'taliban', 'pakistan', 'command']",0.9313103556632996,0.06868965923786163
3559,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that Farah Hariye Ali Abdi may have been targeted for defecting from Al-Shabaab.","['suspect', 'farah', 'hariy', 'abdi', 'defect', 'shabaab']",0.07895763218402863,0.9210423827171326
3563,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,"Specific motive is unknown; however, authorities indicate that this is an incident of separatist violence.","['author', 'indic', 'separatist', 'violenc']",0.609667956829071,0.3903319835662842
3564,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"In a statement claiming responsibility for the attack, Ansar Bayt al-Maqdis (Ansar Jerusalem) stated that their motive is to liberate the Muslim people from the slavery of the oppressive apostate regimes implementing proper Shariah.","['claim', 'respons', 'ansar', 'bayt', 'maqdi', 'ansar', 'jerusalem', 'liber', 'muslim', 'peopl', 'slaveri', 'oppress', 'apost', 'regim', 'implement', 'proper', 'shariah']",0.943248987197876,0.05675102025270462
3566,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack and accused the victims of spying for the Peshmerga.,"['islam', 'state', 'iraq', 'levant', 'isil', 'claim', 'respons', 'accus', 'victim', 'spi', 'peshmerga']",0.8239578604698181,0.17604219913482666
3567,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The specific motive for the attack was to intimidate the Awami National Party.,"['intimid', 'awami', 'nation', 'parti']",0.11339256912469864,0.8866074681282043
3568,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Protest the R.O.T.C. program,"['protest', 'program']",0.22948546707630157,0.7705145478248596
3573,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Specific motive is unknown; however, the assailants state that the attack was intended to send a ""warning to the forces of repression.""  The group that claimed responsibility has been fighting for greater autonomy from the French government.","['assail', 'state', 'intend', 'send', 'warn', 'forc', 'repress', 'group', 'claim', 'respons', 'fight', 'greater', 'autonomi', 'french', 'govern']",0.6268324851989746,0.3731675446033478
3575,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,The specific motive for the attack is to intimidate and prevent people from voting.,"['intimid', 'prevent', 'peopl', 'vote']",0.12421365082263947,0.875786304473877
3579,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, police sources speculated that the suicide bomber was targeting Shiite Hazara and that the attack was part of a larger pattern of targeted killings against members of the Shiite Hazara community. Sources further speculated that the attack may be part of a larger trend of sectarian violence between Pakistan's majority Sunni and minority Shiite communities.","['polic', 'suicid', 'bomber', 'shiit', 'hazara', 'larger', 'pattern', 'kill', 'member', 'shiit', 'hazara', 'communiti', 'larger', 'trend', 'sectarian', 'violenc', 'pakistan', 'major', 'sunni', 'minor', 'shiit', 'communiti']",0.9607290029525757,0.03927098587155342
3582,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,"The specific motive is unknown; however, sources stated that the Islamic State of Iraq and the Levant (ISIL) was attempting to gain control of the highway connecting Mosul, Iraq to Raqqa, Syria in order to enable ISIL leaders to escape Mosul.","['islam', 'state', 'iraq', 'levant', 'isil', 'attempt', 'gain', 'control', 'highway', 'connect', 'mosul', 'iraq', 'raqqa', 'syria', 'order', 'enabl', 'isil', 'leader', 'escap', 'mosul']",0.9655582904815674,0.0344417579472065
3583,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Religious,['religi'],0.3249770402908325,0.6750229597091675
3585,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,"The specific motive is unknown; however, sources stated that John Szlazak was suspected of being a police informant.","['john', 'szlazak', 'suspect', 'polic', 'inform']",0.09260350465774536,0.9073964953422546
3588,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Ajnad Misr claimed responsibility for the incident and stated that the attack was in retaliation for police mistreatment of women and girls. Sources noted that the devices were planted at a location where riot police frequently gathered to respond to daily protests.,"['ajnad', 'misr', 'claim', 'respons', 'retali', 'polic', 'mistreat', 'women', 'girl', 'note', 'devic', 'plant', 'locat', 'riot', 'polic', 'frequent', 'gather', 'respond', 'daili', 'protest']",0.03621336445212364,0.9637866020202637
3591,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The specific motive for the attack is unknown..,[],0.5,0.5
3593,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack, which targeted a Shabak refugee compound, was part of a larger trend of sectarian violence between Iraq's Sunni minority and Shiite majority communities.","['shabak', 'refuge', 'compound', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'minor', 'shiit', 'major', 'communiti']",0.9610408544540405,0.03895915672183037
3594,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack was in revenge for a government raid on Mayi Mayi positions.","['suspect', 'reveng', 'govern', 'raid', 'mayi', 'mayi', 'posit']",0.07701930403709412,0.9229806661605835
3597,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"In a message broadcast by the pro-Al-Shabaab station Radio Andalus, suicide bomber Abdirahman Qobey claimed responsibility, stating that he carried out the attack against interim government forces and African Union Mission in Somalia (AMISOM) troops because he considered them enemies of Allah and Islamic Sharia.","['messag', 'broadcast', 'shabaab', 'station', 'radio', 'andalus', 'suicid', 'bomber', 'abdirahman', 'qobey', 'claim', 'respons', 'state', 'carri', 'interim', 'govern', 'forc', 'african', 'union', 'mission', 'somalia', 'amisom', 'troop', 'consid', 'enemi', 'allah', 'islam', 'sharia']",0.45264682173728943,0.547353208065033
3601,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident and stated that the attack was carried out in retaliation for coalition operations in Lahij.,"['qaida', 'arabian', 'peninsula', 'aqap', 'claim', 'respons', 'carri', 'retali', 'coalit', 'oper', 'lahij']",0.9431055188179016,0.05689442530274391
3602,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The attack was allegedly carried out to fan the flames of the intra-Palestinian rivalry in order to throw off the Egyptian-sponsored reconciliation effort.,"['alleg', 'carri', 'flame', 'intra', 'palestinian', 'rivalri', 'order', 'throw', 'egyptian', 'sponsor', 'reconcili', 'effort']",0.0459856353700161,0.9540143609046936
3605,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the Iraqi professor may have been targeted in retaliation for Libyan citizens imprisoned in Iraq.","['suspect', 'iraqi', 'professor', 'retali', 'libyan', 'citizen', 'imprison', 'iraq']",0.9316990971565247,0.06830093264579773
3611,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The Niger Delta Justice Defense Group (NDJDG) claimed responsibility for the incident and stated that the attack was carried out due to the pipeline's environmental hazards for the surrounding community.,"['niger', 'delta', 'justic', 'defens', 'group', 'ndjdg', 'claim', 'respons', 'carri', 'pipelin', 'environment', 'hazard', 'surround', 'communiti']",0.4438084661960602,0.5561915636062622
